road,id,model_type,condition,name,lat,lon,length
N207,202432.0,bridge,C,bridge 1188,24.2975653090909,91.5136515090909,22.29
N207,202433.0,link,,link 1220,24.29614360454545,91.51186740454546,0.0
N207,100008.0,intersection,,N2toN207,24.2947219,91.5100833,0.0
N207,202435.0,link,,link 1221,24.29528671666665,91.51696725,1052.0
N207,202436.0,bridge,C,bridge 1189,24.2958515333333,91.5238512,19.45
N207,202437.0,link,,link 1222,24.29476700457255,91.53040482821945,1360.0
N207,202438.0,bridge,C,bridge 1190,24.2936824758118,91.5369584564389,30.505000000000003
N207,202439.0,link,,link 1223,24.293575782905897,91.53748599321945,114.0
N207,202440.0,bridge,C,bridge 1191,24.29346909,91.53801353,2.5
N207,202441.0,link,,link 1224,24.293221862902648,91.54217692421204,861.0
N207,202442.0,bridge,B,bridge 1192,24.2929746358053,91.5463403184241,38.325
N207,202443.0,link,,link 1225,24.374900610030274,91.58187858748835,1055.0
N207,202444.0,bridge,A,bridge 1193,24.45682658425525,91.61741685655261,4.5
N207,202445.0,link,,link 1226,24.374214358627576,91.59604489527631,2075.0
N207,202446.0,bridge,A,bridge 1194,24.2916021329999,91.574672934,6.0
N207,202447.0,link,,link 1227,24.293261019725747,91.5798026815161,1177.0
N207,202448.0,bridge,C,bridge 1195,24.2949199064516,91.5849324290322,18.7
N207,202449.0,link,,link 1228,24.2947949064516,91.58630742903219,341.0
N207,202450.0,bridge,A,bridge 1196,24.2946699064516,91.5876824290322,3.0
N207,202451.0,link,,link 1229,24.29654392684025,91.61114163861245,5616.0
N207,202452.0,bridge,A,bridge 1197,24.2984179472289,91.6346008481927,2.5
N207,202453.0,link,,link 1230,24.30052385956035,91.65217710896121,3586.0
N207,202454.0,bridge,A,bridge 1198,24.3026297718918,91.6697533697297,13.5
N207,202455.0,link,,link 1231,24.3031009640088,91.67211217592445,497.0
N207,202456.0,bridge,B,bridge 1199,24.3035721561258,91.6744709821192,27.6
N207,202457.0,link,,link 1232,24.30417960722955,91.67739718897624,610.0
N207,202458.0,bridge,A,bridge 1200,24.3047870583333,91.6803233958333,1.5
N207,202459.0,link,,link 1233,24.304893529166648,91.68100557509055,146.0
N207,202460.0,bridge,A,bridge 1201,24.305,91.6816877543478,45.65
N207,202461.0,link,,link 1234,24.30391231199375,91.68631623823305,965.0
N207,202462.0,bridge,B,bridge 1202,24.3028246239875,91.6909447221183,23.2
N207,202463.0,link,,link 1235,24.302475693351,91.69249101207315,323.0
N207,202464.0,bridge,A,bridge 1203,24.3021267627145,91.694037302028,18.0
N207,202465.0,link,,link 1236,24.3024081059841,91.7063901913125,2545.0
N207,202466.0,bridge,A,bridge 1204,24.3026894492537,91.718743080597,12.675
N207,202467.0,link,,link 1237,24.305581527065847,91.72278381956676,1041.0
N207,202468.0,bridge,A,bridge 1205,24.308473604878,91.7268245585365,16.9
N207,202469.0,link,,link 1238,24.311650495396698,91.7303430482823,1143.0
N207,202470.0,bridge,A,bridge 1206,24.3148273859154,91.7338615380281,3.0
N207,202471.0,link,,link 1239,24.3159801714387,91.73434444622919,277.0
N207,202472.0,bridge,B,bridge 1207,24.317132956962,91.7348273544303,9.2
N207,202473.0,link,,link 1240,24.31813021609565,91.7351102707931,230.0
N207,202474.0,bridge,B,bridge 1208,24.3191274752293,91.7353931871559,4.5
N207,202475.0,link,,link 1241,24.32006441780945,91.73564549292855,219.0
N207,202476.0,bridge,B,bridge 1209,24.3210013603896,91.7358977987012,6.0
N207,202477.0,link,,link 1242,24.3223669819309,91.73624067799639,296.0
N207,202478.0,bridge,A,bridge 1210,24.3237326034722,91.7365835572916,19.0
N207,202479.0,link,,link 1243,24.326250818118353,91.73716979434545,577.0
N207,202480.0,bridge,B,bridge 1211,24.3287690327645,91.7377560313993,9.0
N207,202481.0,link,,link 1244,24.33017692877415,91.7381404737688,326.0
N207,202482.0,bridge,B,bridge 1212,24.3315848247838,91.7385249161383,6.0
N207,202483.0,link,,link 1245,24.33508190277265,91.73973983552405,832.0
N207,202484.0,bridge,A,bridge 1213,24.3385789807615,91.7409547549098,14.05
N207,202485.0,link,,link 1246,24.340129775608,91.74173414450036,380.0
N207,202486.0,bridge,A,bridge 1214,24.3416805704545,91.7425135340909,4.0
N207,202487.0,link,,link 1247,24.34324515181015,91.74348218865345,397.0
N207,202488.0,bridge,A,bridge 1215,24.3448097331658,91.744450843216,4.5
N207,202489.0,link,,link 1248,24.3478812657108,91.7456849445731,718.0
N207,202490.0,bridge,A,bridge 1216,24.3509527982558,91.7469190459302,1.5
N207,202491.0,link,,link 1249,24.35166664999995,91.74715244999996,170.0
N207,202492.0,bridge,A,bridge 1217,24.3523805017441,91.7473858540697,4.5
N207,202493.0,link,,link 1250,24.35450454064475,91.7479012122621,513.0
N207,202494.0,bridge,C,bridge 1218,24.3566285795454,91.7484165704545,6.0
N207,202495.0,link,,link 1251,24.35664365860385,91.74883473262985,367.0
N207,202496.0,bridge,A,bridge 1219,24.3566587376623,91.7492528948052,12.4
N207,202497.0,link,,link 1252,24.360582603652553,91.74944347686684,530.0
N207,202498.0,bridge,C,bridge 1220,24.3645064696428,91.7496340589285,11.8
N207,202499.0,link,,link 1253,24.371709623056653,91.75011932358186,1580.0
N207,202500.0,bridge,D,bridge 1221,24.3789127764705,91.7506045882352,12.7
N207,202501.0,link,,link 1254,24.380040745927552,91.75083809027146,260.0
N207,202502.0,bridge,B,bridge 1222,24.3811687153846,91.7510715923077,3.2
N207,202503.0,link,,link 1255,24.382155666413198,91.7513582599135,237.0
N207,202504.0,bridge,A,bridge 1223,24.3831426174418,91.7516449275193,6.0
N207,202505.0,link,,link 1256,24.38466058982555,91.75222411172476,371.0
N207,202506.0,bridge,A,bridge 1224,24.3861785622093,91.7528032959302,4.5
N207,202507.0,link,,link 1257,24.38940590491415,91.75347516661586,737.0
N207,202508.0,bridge,A,bridge 1225,24.392633247619,91.7541470373015,6.0
N207,202509.0,link,,link 1258,24.3997956852268,91.7544358955536,1592.0
N207,202510.0,bridge,B,bridge 1226,24.4069581228346,91.7547247538057,9.4
N207,202511.0,link,,link 1259,24.4094211299887,91.7551119869028,551.0
N207,202512.0,bridge,C,bridge 1227,24.4118841371428,91.7554992199999,18.7
N207,202513.0,link,,link 1260,24.417619167072225,91.75696190392972,1096.0
N207,202514.0,bridge,C,bridge 1228,24.42335419700165,91.75842458785955,7.1
N207,202515.0,link,,link 1261,24.427893463407624,91.75920658360369,1250.0
N207,202516.0,bridge,B,bridge 1229,24.4324327298136,91.7599885793478,6.0
N207,202517.0,link,,link 1262,24.4334454533068,91.7603017464739,238.0
N207,202518.0,bridge,B,bridge 1230,24.4344581768,91.7606149136,12.2
N207,202519.0,link,,link 1263,24.437100780688922,91.7610651091678,344.0
N207,202520.0,bridge,A,bridge 1231,24.43974338457785,91.76151530473561,4.5
N207,202521.0,link,,link 1264,24.443413499322524,91.76153585557881,1094.0
N207,202522.0,bridge,A,bridge 1232,24.4470836140672,91.761556406422,1.5
N207,202523.0,link,,link 1265,24.4482023024881,91.76166140472614,256.0
N207,202524.0,bridge,D,bridge 1233,24.449320990909,91.7617664030303,4.35
N207,202525.0,link,,link 1266,24.45174572159085,91.76206826628786,544.0
N207,202526.0,bridge,A,bridge 1234,24.4541704522727,91.7623701295454,3.0
N207,202527.0,link,,link 1267,24.45648524719895,91.76274676780875,523.0
N207,202528.0,bridge,A,bridge 1235,24.4588000421252,91.7631234060721,3.0
N207,202529.0,link,,link 1268,24.4630944873441,91.76415231679655,1102.0
N207,202530.0,bridge,C,bridge 1236,24.467388932563,91.765181227521,6.0
N207,202531.0,link,,link 1269,24.4699455509306,91.7653267137605,451.0
N207,202532.0,bridge,C,bridge 1237,24.4725021692982,91.7654722,18.45
N207,202533.0,link,,link 1270,24.49500193394345,91.74724017600806,8214.0
N207,202534.0,bridge,A,bridge 1238,24.5175016985887,91.7290081520161,4.55
N207,202535.0,link,,link 1271,24.51916725330325,91.72979283079646,434.0
N207,202536.0,bridge,A,bridge 1239,24.5208328080178,91.7305775095768,9.2
N207,202537.0,link,,link 1272,24.522123816764,91.73093382774755,310.0
N207,202538.0,bridge,A,bridge 1240,24.5234148255102,91.7312901459183,12.1
N207,202539.0,link,,link 1273,24.528223712249,91.73256197660285,1172.0
N207,202540.0,bridge,A,bridge 1241,24.5330325989878,91.7338338072874,1.5
N207,202541.0,link,,link 1274,24.5460511533946,91.72944797953019,3134.0
N207,202542.0,bridge,A,bridge 1242,24.5590697078014,91.725062151773,20.200000000000003
N207,202543.0,link,,link 1275,24.56132173844615,91.72382620225011,545.0
N207,202544.0,bridge,A,bridge 1243,24.5635737690909,91.7225902527272,14.0
N207,202545.0,link,,link 1276,24.57056922422155,91.71513271097895,3190.0
N207,202546.0,bridge,A,bridge 1244,24.5775646793522,91.7076751692307,4.5
N207,202547.0,link,,link 1277,24.57720670910735,91.70192271447314,1210.0
N207,202548.0,bridge,C,bridge 1245,24.5768487388625,91.6961702597156,61.6
N207,202549.0,link,,link 1278,24.57679453270135,91.6958791581753,61.0
N207,202550.0,bridge,A,bridge 1246,24.5767403265402,91.695588056635,7.2
N207,202551.0,link,,link 1279,24.57644889949455,91.6937967043379,392.0
N207,202552.0,bridge,A,bridge 1247,24.5761574724489,91.6920053520408,3.5
N207,202553.0,link,,link 1280,24.57859181958145,91.6897350973575,887.0
N207,202554.0,bridge,A,bridge 1248,24.581026166714,91.6874648426742,12.85
N207,202555.0,link,,link 1281,24.58527907831495,91.68568890761159,1095.0
N207,202556.0,bridge,B,bridge 1249,24.5895319899159,91.683912972549,101.6
N207,202557.0,link,,link 1282,24.59204478651875,91.68263415614746,669.0
N207,202558.0,bridge,B,bridge 1250,24.5945575831216,91.6813553397459,18.4
N207,202559.0,link,,link 1283,24.6008563089253,91.6804725347744,1411.0
N207,202560.0,bridge,A,bridge 1251,24.607155034729,91.6795897298029,3.0
N207,202561.0,link,,link 1284,24.616827167364498,91.67854451490145,0.0
N207,100009.0,intersection,,N2toN207,24.6264993,91.6774993,0.0
N207,202563.0,link,,link 1285,24.626416,91.67751319999999,2225.0
N207,202564.0,sourcesink,,ss,24.6263327,91.6775271,0.0
N208,202565.0,sourcesink,,ss,24.4713604,91.7655556,0.0
N208,202566.0,link,,link 1287,24.47277779,91.7679025875,650.0
N208,202567.0,bridge,A,bridge 1252,24.47419518,91.770249575,6.0
N208,202568.0,link,,link 1288,24.474755594199998,91.77117753774999,257.0
N208,202569.0,bridge,A,bridge 1253,24.4753160084,91.7721055005,1.5
N208,202570.0,link,,link 1289,24.475477377642598,91.77394527303684,396.0
N208,202571.0,bridge,B,bridge 1254,24.4756387468852,91.7757850455737,26.25
N208,202572.0,link,,link 1290,24.4797550206921,91.7763861587397,1042.0
N208,202573.0,bridge,A,bridge 1255,24.483871294499,91.7769872719057,18.0
N208,202574.0,link,,link 1291,24.48868610305595,91.7756142898238,1133.0
N208,202575.0,bridge,B,bridge 1256,24.4935009116129,91.7742413077419,135.2
N208,202576.0,link,,link 1292,24.49571718892225,91.77391221985789,532.0
N208,202577.0,bridge,A,bridge 1257,24.4979334662316,91.7735831319739,1.0
N208,202578.0,link,,link 1293,24.499196450652498,91.77594300203916,563.0
N208,202579.0,bridge,A,bridge 1258,24.5004594350734,91.7783028721044,8.5
N208,202580.0,link,,link 1294,24.5015882389466,91.78196790354565,777.0
N208,202581.0,bridge,A,bridge 1259,24.5027170428198,91.7856329349869,9.5
N208,202582.0,link,,link 1295,24.503133418132897,91.787880112208,470.0
N208,202583.0,bridge,A,bridge 1260,24.503549793446,91.7901272894291,2.5
N208,202584.0,link,,link 1296,24.50338900704905,91.7933395729754,660.0
N208,202585.0,bridge,A,bridge 1261,24.5032282206521,91.7965518565217,18.0
N208,202586.0,link,,link 1297,24.5030027747328,91.79867564775236,425.0
N208,202587.0,bridge,A,bridge 1262,24.5027773288135,91.800799438983,14.0
N208,202588.0,link,,link 1298,24.50179978726385,91.80857879092005,1640.0
N208,202589.0,bridge,A,bridge 1263,24.5008222457142,91.8163581428571,12.5
N208,202590.0,link,,link 1299,24.502230901946298,91.8202069701274,847.0
N208,202591.0,bridge,C,bridge 1264,24.5036395581784,91.8240557973977,39.5
N208,202592.0,link,,link 1300,24.5045121245437,91.8262569396079,491.0
N208,202593.0,bridge,A,bridge 1265,24.505384690909,91.8284580818181,9.3
N208,202594.0,link,,link 1301,24.50593313350755,91.8300461997586,342.0
N208,202595.0,bridge,A,bridge 1266,24.5064815761061,91.8316343176991,2.1
N208,202596.0,link,,link 1302,24.5094505814284,91.83654832761925,1197.0
N208,202597.0,bridge,A,bridge 1267,24.5124195867507,91.8414623375394,3.0
N208,202598.0,link,,link 1303,24.51283626911495,91.84214298030815,170.0
N208,202599.0,bridge,A,bridge 1268,24.5132529514792,91.8428236230769,1.6
N208,202600.0,link,,link 1304,24.5150321004024,91.84798076877333,508.0
N208,202601.0,bridge,A,bridge 1269,24.5168112493256,91.85313791446976,7.7
N208,202602.0,link,,link 1305,24.5202067442515,91.85846757411798,2101.0
N208,202603.0,bridge,B,bridge 1270,24.5236022391774,91.8637972337662,6.0
N208,202604.0,link,,link 1306,24.524906981047,91.8645583470914,333.0
N208,202605.0,bridge,A,bridge 1271,24.5262117229166,91.8653194604166,13.4
N208,202606.0,link,,link 1307,24.529899580617148,91.8672018505354,911.0
N208,202607.0,bridge,A,bridge 1272,24.5335874383177,91.8690842406542,8.25
N208,202608.0,link,,link 1308,24.53430937613555,91.86925914474571,168.0
N208,202609.0,bridge,B,bridge 1273,24.5350313139534,91.8694340488372,12.45
N208,202610.0,link,,link 1309,24.538012332367302,91.87175959434046,843.0
N208,202611.0,bridge,A,bridge 1274,24.5409933507812,91.8740851398437,9.25
N208,202612.0,link,,link 1310,24.54237844034155,91.8753161846277,404.0
N208,202613.0,bridge,A,bridge 1275,24.5437635299019,91.8765472294117,11.2
N208,202614.0,link,,link 1311,24.5503394299944,91.8792966074015,1586.0
N208,202615.0,bridge,C,bridge 1276,24.5569153300869,91.8820459853913,22.0
N208,202616.0,link,,link 1312,24.5620669992807,91.8837912354075,1203.0
N208,202617.0,bridge,A,bridge 1277,24.5672186684745,91.8855364854237,38.8
N208,202618.0,link,,link 1313,24.56918199578455,91.8867134197326,511.0
N208,202619.0,bridge,A,bridge 1278,24.5711453230946,91.8878903540415,4.5
N208,202620.0,link,,link 1314,24.571681689672303,91.88820629264575,131.0
N208,202621.0,bridge,B,bridge 1279,24.57221805625,91.88852223125,14.0
N208,202622.0,link,,link 1315,24.574494189936,91.8894211809793,499.0
N208,202623.0,bridge,A,bridge 1280,24.576770323622,91.8903201307086,3.0
N208,202624.0,link,,link 1316,24.583796600366924,91.89334768346015,1321.0
N208,202625.0,bridge,B,bridge 1281,24.59082287711185,91.8963752362117,3.1
N208,202626.0,link,,link 1317,24.593248170292426,91.89746514684835,1016.0
N208,202627.0,bridge,A,bridge 1282,24.595673463473,91.898555057485,9.5
N208,202628.0,link,,link 1318,24.652088208254774,91.90767012423619,519.0
N208,202629.0,bridge,D,bridge 1283,24.70850295303655,91.91678519098738,37.05625
N208,202630.0,link,,link 1319,24.6567685388832,91.90947463507287,414.0
N208,202631.0,bridge,B,bridge 1284,24.60503412472985,91.90216407915835,3.75
N208,202632.0,link,,link 1320,24.607646407829776,91.90327375443178,830.0
N208,202633.0,bridge,D,bridge 1285,24.6102586909297,91.9043834297052,40.974999999999994
N208,202634.0,link,,link 1321,24.611090095464803,91.9047044170265,202.0
N208,202635.0,bridge,B,bridge 1286,24.6119214999999,91.9050254043478,3.0
N208,202636.0,link,,link 1322,24.61305798076915,91.9055062829431,283.0
N208,202637.0,bridge,A,bridge 1287,24.6141944615384,91.9059871615384,3.0
N208,202638.0,link,,link 1323,24.6179610972824,91.9067657967646,860.0
N208,202639.0,bridge,B,bridge 1288,24.6217277330264,91.9075444319908,3.0
N208,202640.0,link,,link 1324,24.6224163682393,91.90765096104715,155.0
N208,202641.0,bridge,B,bridge 1289,24.6231050034522,91.9077574901035,30.450000000000003
N208,202642.0,link,,link 1325,24.626221807720796,91.90856335121114,387.0
N208,202643.0,bridge,B,bridge 1290,24.629338611989397,91.9093692123188,3.0
N208,202644.0,link,,link 1326,24.6306756338781,91.9099154575833,487.0
N208,202645.0,bridge,A,bridge 1291,24.6320126557668,91.9104617028478,4.55
N208,202646.0,link,,link 1327,24.633526841790648,91.91194213188746,641.0
N208,202647.0,bridge,A,bridge 1292,24.6350410278145,91.9134225609271,4.6
N208,202648.0,link,,link 1328,24.63719542018955,91.91447885666543,270.0
N208,202649.0,bridge,B,bridge 1293,24.6393498125646,91.91553515240373,3.533333333333333
N208,202650.0,link,,link 1329,24.64124629465435,91.91598669093051,692.0
N208,202651.0,bridge,A,bridge 1294,24.6431427767441,91.9164382294573,28.55
N208,202652.0,link,,link 1330,24.64500966238775,91.91693607220896,434.0
N208,202653.0,bridge,A,bridge 1295,24.6468765480314,91.9174339149606,4.6
N208,202654.0,link,,link 1331,24.64858992301965,91.91885163556795,503.0
N208,202655.0,bridge,A,bridge 1296,24.6503032980079,91.9202693561753,3.0
N208,202656.0,link,,link 1332,24.652606773023265,91.92213035373314,391.0
N208,202657.0,bridge,A,bridge 1297,24.654910248038632,91.92399135129097,4.0
N208,202658.0,link,,link 1333,24.655302839273517,91.92416057861158,385.0
N208,202659.0,bridge,A,bridge 1298,24.6556954305084,91.9243298059322,3.0
N208,202660.0,link,,link 1334,24.65887630512955,91.9250202367667,775.0
N208,202661.0,bridge,A,bridge 1299,24.6620571797507,91.9257106676012,6.0
N208,202662.0,link,,link 1335,24.6632046400311,91.92574375404979,255.0
N208,202663.0,bridge,A,bridge 1300,24.6643521003115,91.9257768404984,3.0
N208,202664.0,link,,link 1336,24.6652393620031,91.9260568590042,194.0
N208,202665.0,bridge,A,bridge 1301,24.6661266236947,91.92633687751,24.9
N208,202666.0,link,,link 1337,24.6670004228818,91.92683457978944,242.0
N208,202667.0,bridge,A,bridge 1302,24.6678742220689,91.9273322820689,3.0
N208,202668.0,link,,link 1338,24.6694710378111,91.9280212228872,389.0
N208,202669.0,bridge,A,bridge 1303,24.6710678535533,91.9287101637055,3.0
N208,202670.0,link,,link 1339,24.67474418798065,91.92940260844135,839.0
N208,202671.0,bridge,A,bridge 1304,24.678420522408,91.9300950531772,3.0
N208,202672.0,link,,link 1340,24.680212113799033,91.93021603962772,204.0
N208,202673.0,bridge,A,bridge 1305,24.682003705190066,91.93033702607825,4.066666666666666
N208,202674.0,link,,link 1341,24.68394340505403,91.93049468107188,632.0
N208,202675.0,bridge,C,bridge 1306,24.685883104918,91.9306523360655,6.0
N208,202676.0,link,,link 1342,24.6864830357923,91.93082121247716,145.0
N208,202677.0,bridge,A,bridge 1307,24.6870829666666,91.9309900888888,3.0
N208,202678.0,link,,link 1343,24.68776042627445,91.93119143385616,193.0
N208,202679.0,bridge,A,bridge 1308,24.6884378858823,91.9313927788235,3.0
N208,202680.0,link,,link 1344,24.68924048866975,91.93161707107,156.0
N208,202681.0,bridge,A,bridge 1309,24.6900430914572,91.9318413633165,6.0
N208,202682.0,link,,link 1345,24.69080731605115,91.93215727552919,188.0
N208,202683.0,bridge,A,bridge 1310,24.6915715406451,91.9324731877419,6.0
N208,202684.0,link,,link 1346,24.692471336025,91.93299684758995,232.0
N208,202685.0,bridge,A,bridge 1311,24.6933711314049,91.933520507438,6.1
N208,202686.0,link,,link 1347,24.6935572080101,91.9334726691036,46.0
N208,202687.0,bridge,A,bridge 1312,24.6937432846153,91.9334248307692,257.3
N208,202688.0,link,,link 1348,24.698158958523848,91.93123708236095,1084.0
N208,202689.0,bridge,B,bridge 1313,24.7025746324324,91.9290493339527,19.0
N208,202690.0,link,,link 1349,24.708305955853497,91.9287687371836,1300.0
N208,202691.0,bridge,C,bridge 1314,24.7140372792746,91.9284881404145,123.785
N208,202692.0,link,,link 1350,24.7219688614992,91.9279452284708,1786.0
N208,202693.0,bridge,A,bridge 1315,24.7299004437238,91.9274023165271,5.7
N208,202694.0,link,,link 1351,24.7479109747119,91.92128302171355,4196.0
N208,202695.0,bridge,B,bridge 1316,24.7659215057,91.9151637269,30.65
N208,202696.0,link,,link 1352,24.770685975498502,91.9140487063955,1094.0
N208,202697.0,bridge,A,bridge 1317,24.775450445297,91.912933685891,29.55
N208,202698.0,link,,link 1353,24.779342009666998,91.91169340357315,898.0
